yolo,Protocolo,DataEnvio,FoiProrrogado,Anonimo,Ativo,usuario_nome,Nome,Ativo,agente_UF,agente_Poder,agente_Nivel_Federativo,agente_nome,status_final_pedido_nome,ano
13479,9977,2014-11-19,0,0,1,Controladoria Geral do Município de São Paulo,Prodam - Empresa de Tecnologia da Informação e Comunicação do Município de São Paulo,1,São Paulo,Executivo,Municipal,Prodam - Empresa de Tecnologia da Informação e Comunicação do Município de São Paulo,Não Atendido,2014
13480,9982,2014-11-21,0,0,1,Controladoria Geral do Município de São Paulo,COHAB - Companhia Metropolitana de Habitação,1,São Paulo,Executivo,Municipal,COHAB - Companhia Metropolitana de Habitação,Não Atendido,2014
13481,9987,2014-11-23,0,0,1,Controladoria Geral do Município de São Paulo,SES - Secretaria Municipal de Serviços,1,São Paulo,Executivo,Municipal,SES - Secretaria Municipal de Serviços,Não Atendido,2014
13482,9999,2014-11-24,0,0,1,Controladoria Geral do Município de São Paulo,SMC - Secretaria Municipal de Cultura,1,São Paulo,Executivo,Municipal,SMC - Secretaria Municipal de Cultura,Não Atendido,2014
13483,10004,2014-11-25,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13484,10004,2014-11-26,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13485,10008,2014-11-25,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13486,10020,2014-11-27,0,0,1,Controladoria Geral do Município de São Paulo,SEHAB - Secretaria Municipal de Habitação,1,São Paulo,Executivo,Municipal,SEHAB - Secretaria Municipal de Habitação,Não Atendido,2014
13487,10026,2014-11-28,0,0,1,Controladoria Geral do Município de São Paulo,Gabinete Vice-Prefeita,1,São Paulo,Executivo,Municipal,Gabinete Vice-Prefeita,Não Atendido,2014
13488,10027,2014-11-28,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13489,10035,2014-11-29,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13490,10047,2014-12-01,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13491,10050,2014-12-02,0,0,1,Controladoria Geral do Município de São Paulo,SPPJ - Subprefeitura Pirituba/Jaraguá,1,São Paulo,Executivo,Municipal,SPPJ - Subprefeitura Pirituba/Jaraguá,Não Atendido,2014
13492,10051,2014-12-02,0,0,1,Controladoria Geral do Município de São Paulo,SVMA - Secretaria Municipal do Verde e do Meio Ambiente,1,São Paulo,Executivo,Municipal,SVMA - Secretaria Municipal do Verde e do Meio Ambiente,Não Atendido,2014
13493,10056,2014-12-02,0,0,1,Controladoria Geral do Município de São Paulo,AMLURB - Autoridade Municipal de Limpeza Urbana,1,São Paulo,Executivo,Municipal,AMLURB - Autoridade Municipal de Limpeza Urbana,Não Atendido,2014
13494,10063,2014-12-03,0,0,1,Controladoria Geral do Município de São Paulo,SPSE - Subprefeitura Sé,1,São Paulo,Executivo,Municipal,SPSE - Subprefeitura Sé,Não Atendido,2014
13495,10063,2014-12-04,0,0,1,Controladoria Geral do Município de São Paulo,SPSE - Subprefeitura Sé,1,São Paulo,Executivo,Municipal,SPSE - Subprefeitura Sé,Não Atendido,2014
13496,10063,2014-12-05,0,0,1,Controladoria Geral do Município de São Paulo,SPSE - Subprefeitura Sé,1,São Paulo,Executivo,Municipal,SPSE - Subprefeitura Sé,Não Atendido,2014
13497,10065,2014-12-03,0,0,1,Controladoria Geral do Município de São Paulo,"SEME - Secretaria Municipal de Esportes, Lazer e Recreação",1,São Paulo,Executivo,Municipal,"SEME - Secretaria Municipal de Esportes, Lazer e Recreação",Não Atendido,2014
13498,10075,2014-12-06,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13499,10090,2014-12-09,0,0,1,Controladoria Geral do Município de São Paulo,COHAB - Companhia Metropolitana de Habitação,1,São Paulo,Executivo,Municipal,COHAB - Companhia Metropolitana de Habitação,Não Atendido,2014
13500,10123,2014-12-10,0,0,1,Controladoria Geral do Município de São Paulo,COHAB - Companhia Metropolitana de Habitação,1,São Paulo,Executivo,Municipal,COHAB - Companhia Metropolitana de Habitação,Não Atendido,2014
13501,10128,2014-12-11,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13502,10130,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,COHAB - Companhia Metropolitana de Habitação,1,São Paulo,Executivo,Municipal,COHAB - Companhia Metropolitana de Habitação,Não Atendido,2014
13503,10140,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SPFO - Subprefeitura Freguesia/Brasilândia,1,São Paulo,Executivo,Municipal,SPFO - Subprefeitura Freguesia/Brasilândia,Não Atendido,2014
13504,10141,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,AMLURB - Autoridade Municipal de Limpeza Urbana,1,São Paulo,Executivo,Municipal,AMLURB - Autoridade Municipal de Limpeza Urbana,Não Atendido,2014
13505,10142,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,Gabinete Vice-Prefeita,1,São Paulo,Executivo,Municipal,Gabinete Vice-Prefeita,Não Atendido,2014
13506,10143,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13507,10143,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13508,10144,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13509,10144,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13510,10145,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13511,10145,2014-12-19,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13512,10146,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13513,10146,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13514,10146,2014-12-18,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13515,10147,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SECOM - Secretaria Executiva de Comunicação,1,São Paulo,Executivo,Municipal,SECOM - Secretaria Executiva de Comunicação,Não Atendido,2014
13516,10148,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13517,10148,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13518,10149,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13519,10149,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13520,10150,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13521,10150,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13522,10151,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13523,10151,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13524,10152,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13525,10152,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13526,10153,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13527,10153,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13528,10154,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13529,10155,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13530,10155,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13531,10156,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13532,10156,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13533,10158,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SP URBANISMO - São Paulo Urbanismo,1,São Paulo,Executivo,Municipal,SP URBANISMO - São Paulo Urbanismo,Não Atendido,2014
13534,10158,2014-12-16,0,0,1,Controladoria Geral do Município de São Paulo,SP URBANISMO - São Paulo Urbanismo,1,São Paulo,Executivo,Municipal,SP URBANISMO - São Paulo Urbanismo,Não Atendido,2014
13535,10159,2014-12-14,0,0,1,Controladoria Geral do Município de São Paulo,SMT - Secretaria Municipal de Transportes,1,São Paulo,Executivo,Municipal,SMT - Secretaria Municipal de Transportes,Não Atendido,2014
13536,10169,2014-12-15,0,0,1,Controladoria Geral do Município de São Paulo,SMG - Secretaria Municipal de Gestão,1,São Paulo,Executivo,Municipal,SMG - Secretaria Municipal de Gestão,Não Atendido,2014
13537,10170,2014-12-15,0,0,1,Controladoria Geral do Município de São Paulo,IPREM - Instituto de Previdência Municipal de São Paulo,1,São Paulo,Executivo,Municipal,IPREM - Instituto de Previdência Municipal de São Paulo,Não Atendido,2014
13538,10171,2014-12-15,0,0,1,Controladoria Geral do Município de São Paulo,SES - Secretaria Municipal de Serviços,1,São Paulo,Executivo,Municipal,SES - Secretaria Municipal de Serviços,Não Atendido,2014
13539,10173,2014-12-16,0,0,1,Controladoria Geral do Município de São Paulo,Gabinete Vice-Prefeita,1,São Paulo,Executivo,Municipal,Gabinete Vice-Prefeita,Não Atendido,2014
13540,10179,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13541,10183,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,AMLURB - Autoridade Municipal de Limpeza Urbana,1,São Paulo,Executivo,Municipal,AMLURB - Autoridade Municipal de Limpeza Urbana,Não Atendido,2014
13542,10185,2014-12-17,0,0,1,Controladoria Geral do Município de São Paulo,CET - Companhia de Engenharia de Tráfego,1,São Paulo,Executivo,Municipal,CET - Companhia de Engenharia de Tráfego,Não Atendido,2014
13543,10187,2014-12-18,0,0,1,Controladoria Geral do Município de São Paulo,Gabinete Vice-Prefeita,1,São Paulo,Executivo,Municipal,Gabinete Vice-Prefeita,Não Atendido,2014
13544,10192,2014-12-19,0,0,1,Controladoria Geral do Município de São Paulo,SPSA - Subprefeitura Santo Amaro,1,São Paulo,Executivo,Municipal,SPSA - Subprefeitura Santo Amaro,Não Atendido,2014
13545,10211,2014-12-23,0,0,1,Controladoria Geral do Município de São Paulo,CGM - Controladoria Geral do Município,1,São Paulo,Executivo,Municipal,CGM - Controladoria Geral do Município,Não Atendido,2014
13546,10217,2014-12-25,0,0,1,Controladoria Geral do Município de São Paulo,SMS - Secretaria Municipal da Saúde,1,São Paulo,Executivo,Municipal,SMS - Secretaria Municipal da Saúde,Não Atendido,2014
13547,10239,2014-12-26,0,0,1,Controladoria Geral do Município de São Paulo,SMC - Secretaria Municipal de Cultura,1,São Paulo,Executivo,Municipal,SMC - Secretaria Municipal de Cultura,Não Atendido,2014
13548,10243,2014-12-28,0,0,1,Controladoria Geral do Município de São Paulo,SEL - Secretaria Especial de Licenciamentos,1,São Paulo,Executivo,Municipal,SEL - Secretaria Especial de Licenciamentos,Não Atendido,2014
13549,10243,2015-01-12,0,0,1,Controladoria Geral do Município de São Paulo,SEL - Secretaria Especial de Licenciamentos,1,São Paulo,Executivo,Municipal,SEL - Secretaria Especial de Licenciamentos,Não Atendido,2015
13550,10244,2014-12-28,1,0,1,Controladoria Geral do Município de São Paulo,SEL - Secretaria Especial de Licenciamentos,1,São Paulo,Executivo,Municipal,SEL - Secretaria Especial de Licenciamentos,Não Atendido,2014
13551,10248,2014-12-29,0,0,1,Controladoria Geral do Município de São Paulo,SPSE - Subprefeitura Sé,1,São Paulo,Executivo,Municipal,SPSE - Subprefeitura Sé,Não Atendido,2014
13552,10251,2014-12-30,0,0,1,Controladoria Geral do Município de São Paulo,SPTrans - São Paulo Transportes S/A,1,São Paulo,Executivo,Municipal,SPTrans - São Paulo Transportes S/A,Não Atendido,2014
13553,10253,2014-12-30,0,0,1,Controladoria Geral do Município de São Paulo,SPSE - Subprefeitura Sé,1,São Paulo,Executivo,Municipal,SPSE - Subprefeitura Sé,Não Atendido,2014
13554,10255,2014-12-31,0,0,1,Controladoria Geral do Município de São Paulo,SPTrans - São Paulo Transportes S/A,1,São Paulo,Executivo,Municipal,SPTrans - São Paulo Transportes S/A,Não Atendido,2014
13555,10255,2015-01-12,0,0,1,Controladoria Geral do Município de São Paulo,SPTrans - São Paulo Transportes S/A,1,São Paulo,Executivo,Municipal,SPTrans - São Paulo Transportes S/A,Não Atendido,2015
13556,10256,2014-12-31,0,0,1,Controladoria Geral do Município de São Paulo,SME - Secretaria Municipal de Educação,1,São Paulo,Executivo,Municipal,SME - Secretaria Municipal de Educação,Não Atendido,2014
13557,10267,2015-01-04,0,0,1,Controladoria Geral do Município de São Paulo,SPFO - Subprefeitura Freguesia/Brasilândia,1,São Paulo,Executivo,Municipal,SPFO - Subprefeitura Freguesia/Brasilândia,Não Atendido,2015
13558,10270,2015-01-05,0,0,1,Controladoria Geral do Município de São Paulo,SPLA - Subprefeitura Lapa,1,São Paulo,Executivo,Municipal,SPLA - Subprefeitura Lapa,Não Atendido,2015
13559,10293,2015-01-08,0,0,1,Controladoria Geral do Município de São Paulo,COHAB - Companhia Metropolitana de Habitação,1,São Paulo,Executivo,Municipal,COHAB - Companhia Metropolitana de Habitação,Não Atendido,2015
13560,10296,2015-01-08,0,0,1,Controladoria Geral do Município de São Paulo,SMRG - Secretaria Municipal de Relações Governamentais,1,São Paulo,Executivo,Municipal,SMRG - Secretaria Municipal de Relações Governamentais,Não Atendido,2015
13561,10322,2015-01-09,0,0,1,Controladoria Geral do Município de São Paulo,COHAB - Companhia Metropolitana de Habitação,1,São Paulo,Executivo,Municipal,COHAB - Companhia Metropolitana de Habitação,Não Atendido,2015
